CAJDSM010000026.1	sp|Q3L254|WNT7B_CHICK	70.000	80	23	1	77242	77481	25	103	1.56e-25	117
CAJDSM010000030.1	sp|O94856|NFASC_HUMAN	32.576	132	86	3	34205	33813	620	749	6.20e-23	75.1
CAJDSM010000030.1	sp|O94856|NFASC_HUMAN	38.776	98	55	4	34620	34327	517	609	6.20e-23	60.5
CAJDSM010000031.1	sp|Q16975|KPC2_APLCA	58.261	115	41	3	43365	43039	9	122	1.03e-27	129
CAJDSM010000031.1	sp|Q16975|KPC2_APLCA	92.188	64	5	0	14389	14198	572	635	1.72e-27	128
CAJDSM010000031.1	sp|Q16975|KPC2_APLCA	85.000	60	9	0	19500	19321	417	476	5.17e-21	107
CAJDSM010000034.1	sp|A0A2B4RNI3|CGLR2_STYPI	31.301	246	160	4	90792	90070	92	333	6.53e-26	124
CAJDSM010000035.1	sp|Q9NPF2|CHSTB_HUMAN	41.481	270	145	7	5997	6791	89	350	8.36e-55	202
CAJDSM010000039.1	sp|Q9JHB5|TSNAX_RAT	51.299	154	65	2	55104	55535	123	276	2.24e-43	167
CAJDSM010000041.1	sp|Q9Z321|TOP3B_MOUSE	86.111	72	10	0	14798	15013	480	551	3.89e-28	131
CAJDSM010000041.1	sp|Q9Z321|TOP3B_MOUSE	83.607	61	10	0	19151	19333	623	683	1.32e-24	120
CAJDSM010000041.1	sp|Q9Z321|TOP3B_MOUSE	72.727	66	18	0	19758	19955	684	749	1.32e-23	116
CAJDSM010000041.1	sp|Q9Z321|TOP3B_MOUSE	73.973	73	19	0	18408	18626	551	623	2.95e-21	109
CAJDSM010000043.1	sp|Q8BX37|ACP7_MOUSE	33.409	440	257	15	8378	7119	10	433	1.39e-58	216
CAJDSM010000044.1	sp|Q7SIB3|CO4A2_BOVIN	71.134	97	28	0	23344	23634	46	142	1.29e-39	154
CAJDSM010000044.1	sp|Q7SIB3|CO4A2_BOVIN	71.591	88	24	1	24478	24741	140	226	5.14e-23	106
CAJDSM010000046.1	sp|Q6ZQ11|CHSS1_MOUSE	39.734	526	273	9	53678	52185	270	779	2.69e-121	411
CAJDSM010000046.1	sp|Q6ZQ11|CHSS1_MOUSE	62.626	198	71	2	70027	69437	80	275	2.66e-73	270
CAJDSM010000048.1	sp|O95948|ONEC2_HUMAN	42.478	339	120	10	33811	32918	105	409	1.74e-52	201
CAJDSM010000048.1	sp|O95948|ONEC2_HUMAN	73.563	87	21	2	19236	18979	403	488	2.67e-27	126
CAJDSM010000049.1	sp|P60843|IF4A1_MOUSE	33.630	449	122	6	12583	13926	29	302	1.21e-78	244
CAJDSM010000049.1	sp|P60843|IF4A1_MOUSE	67.742	31	10	0	14015	14107	303	333	1.21e-78	50.8
CAJDSM010000049.1	sp|P60843|IF4A1_MOUSE	84.000	25	4	0	14107	14181	334	358	1.21e-78	48.5
CAJDSM010000049.1	sp|P60843|IF4A1_MOUSE	88.710	62	7	0	6433	6618	297	358	5.00e-25	116
CAJDSM010000050.1	sp|F1QAJ4|GATA_DANRE	67.143	70	23	0	23423	23214	288	357	5.18e-22	109
CAJDSM010000052.1	sp|P04323|POL3_DROME	33.333	483	293	9	739	2169	194	653	1.66e-68	260
CAJDSM010000057.1	sp|D2XV59|GTPB1_RAT	84.270	89	12	1	42559	42299	159	247	1.09e-35	154
CAJDSM010000057.1	sp|D2XV59|GTPB1_RAT	77.647	85	18	1	41742	41488	275	358	5.29e-33	145
CAJDSM010000058.1	sp|O75970|MPDZ_HUMAN	74.157	89	23	0	48741	49007	1982	2070	2.89e-32	146
CAJDSM010000059.1	sp|Q6DDX8|CEP76_XENLA	60.526	76	30	0	26037	25810	238	313	4.30e-42	105
CAJDSM010000059.1	sp|Q6DDX8|CEP76_XENLA	58.333	72	30	0	25702	25487	306	377	4.30e-42	94.4
CAJDSM010000059.1	sp|Q6DDX8|CEP76_XENLA	63.158	76	28	0	28678	28451	101	176	6.02e-24	116
CAJDSM010000064.1	sp|Q20929|DMSR1_CAEEL	27.606	355	211	8	6716	5778	28	378	2.81e-29	131
CAJDSM010000066.1	sp|Q01196|RUNX1_HUMAN	61.069	131	34	2	48981	49325	21	150	4.03e-39	160
CAJDSM010000074.1	sp|O18965|KCNH1_BOVIN	71.795	78	22	0	41363	41596	27	104	1.03e-26	126
CAJDSM010000075.1	sp|P04323|POL3_DROME	35.629	334	188	6	17327	16404	194	526	3.08e-47	193
CAJDSM010000077.1	sp|P03934|TC1A_CAEEL	36.823	277	167	3	52101	52922	2	273	3.97e-37	149
CAJDSM010000080.1	sp|Q1LUA6|TRIO_DANRE	66.667	90	30	0	36145	36414	1402	1491	3.75e-28	133
CAJDSM010000085.1	sp|Q62255|SALL3_MOUSE	43.197	294	130	7	75049	75885	992	1263	8.94e-52	210
CAJDSM010000085.1	sp|Q62255|SALL3_MOUSE	76.415	106	25	0	73984	74301	669	774	5.10e-46	191
CAJDSM010000088.1	sp|Q94BV5|GSXL4_ARATH	38.519	135	82	1	12409	12008	271	405	1.14e-24	116
CAJDSM010000090.1	sp|Q9UI36|DACH1_HUMAN	79.091	110	23	0	75184	75513	173	282	9.89e-47	189
CAJDSM010000091.1	sp|Q9CQL0|MT21A_MOUSE	47.863	117	60	1	61689	62036	86	202	1.45e-27	119
CAJDSM010000097.1	sp|Q4R5U9|SNX7_MACFA	38.760	129	42	2	24254	23871	57	149	2.88e-30	102
CAJDSM010000097.1	sp|Q4R5U9|SNX7_MACFA	40.000	65	38	1	23751	23560	150	214	2.88e-30	57.8
CAJDSM010000099.1	sp|P16065|GCY_STRPU	78.261	115	25	0	8073	8417	933	1047	3.88e-46	190
CAJDSM010000100.1	sp|Q5ZMT7|ADCK1_CHICK	56.122	98	43	0	10349	10056	187	284	9.41e-29	130
CAJDSM010000105.1	sp|O42412|IOD3_CHICK	43.316	187	100	6	1742	2299	64	245	1.54e-36	145
CAJDSM010000105.1	sp|O42412|IOD3_CHICK	43.382	136	73	4	9404	9808	64	196	3.33e-31	119
CAJDSM010000105.1	sp|O42412|IOD3_CHICK	35.593	59	37	1	9790	9966	191	248	3.33e-31	43.5
CAJDSM010000106.1	sp|P04323|POL3_DROME	42.677	396	213	6	4043	2883	191	581	4.84e-87	316
CAJDSM010000107.1	sp|Q1PSW8|LIN41_MOUSE	19.214	687	449	20	43420	45198	181	855	3.50e-23	115
CAJDSM010000109.1	sp|Q9ULJ7|ANR50_HUMAN	31.833	600	366	9	9946	8207	455	1031	4.02e-67	259
CAJDSM010000109.1	sp|Q9ULJ7|ANR50_HUMAN	36.215	428	268	1	30024	28756	572	999	6.06e-64	249
CAJDSM010000109.1	sp|Q9ULJ7|ANR50_HUMAN	34.597	422	271	1	30003	28753	678	1099	3.11e-63	247
CAJDSM010000109.1	sp|Q9ULJ7|ANR50_HUMAN	33.200	500	261	5	9589	8297	605	1100	1.89e-62	244
CAJDSM010000109.1	sp|Q9ULJ7|ANR50_HUMAN	33.053	475	295	5	30258	28843	648	1102	9.96e-61	239
CAJDSM010000109.1	sp|Q9ULJ7|ANR50_HUMAN	36.228	403	252	1	29949	28756	531	933	6.51e-60	236
CAJDSM010000109.1	sp|Q9ULJ7|ANR50_HUMAN	37.598	383	228	4	9319	8189	495	872	1.47e-57	228
CAJDSM010000109.1	sp|Q9ULJ7|ANR50_HUMAN	35.149	404	255	2	29949	28753	500	901	3.08e-57	228
CAJDSM010000109.1	sp|Q9ULJ7|ANR50_HUMAN	36.533	375	231	3	29862	28753	496	868	3.23e-56	224
CAJDSM010000109.1	sp|Q9ULJ7|ANR50_HUMAN	33.023	430	280	3	9679	8390	681	1102	5.06e-54	217
CAJDSM010000109.1	sp|Q9ULJ7|ANR50_HUMAN	29.464	448	253	8	9880	8657	686	1110	1.59e-34	153
CAJDSM010000109.1	sp|Q9ULJ7|ANR50_HUMAN	27.202	386	239	6	30360	29203	767	1110	2.27e-31	143
CAJDSM010000109.1	sp|Q9ULJ7|ANR50_HUMAN	38.350	206	123	2	29370	28756	495	697	9.18e-27	127
CAJDSM010000110.1	sp|O96006|ZBED1_HUMAN	28.302	265	179	5	1086	1868	244	501	1.94e-23	115
CAJDSM010000114.1	sp|A2AX52|CO6A4_MOUSE	27.941	408	247	12	3564	4769	60	426	1.21e-29	137
CAJDSM010000114.1	sp|A2AX52|CO6A4_MOUSE	35.829	187	114	4	4182	4742	1027	1207	1.35e-22	114
CAJDSM010000116.1	sp|F1R8P4|GLRA2_DANRE	49.123	114	52	2	29787	30116	234	345	7.43e-26	120
CAJDSM010000122.1	sp|O42130|TOP2A_CHICK	51.875	160	36	1	49492	49971	502	620	4.88e-62	169
CAJDSM010000122.1	sp|O42130|TOP2A_CHICK	81.081	37	7	0	50073	50183	616	652	4.88e-62	65.5
CAJDSM010000122.1	sp|O42130|TOP2A_CHICK	74.194	31	8	0	50287	50379	653	683	4.88e-62	53.5
CAJDSM010000122.1	sp|O42130|TOP2A_CHICK	51.786	168	46	1	47384	47887	190	322	6.17e-49	160
CAJDSM010000122.1	sp|O42130|TOP2A_CHICK	75.000	36	9	0	47988	48095	322	357	6.17e-49	62.8
CAJDSM010000122.1	sp|O42130|TOP2A_CHICK	78.351	97	21	0	48950	49240	406	502	9.05e-35	154
CAJDSM010000122.1	sp|O42130|TOP2A_CHICK	72.840	81	22	0	50642	50884	683	763	4.85e-29	135
CAJDSM010000122.1	sp|O42130|TOP2A_CHICK	60.000	85	34	0	51880	52134	806	890	7.00e-23	115
CAJDSM010000124.1	sp|A4IF63|TRIM2_BOVIN	31.884	276	180	4	10166	9354	470	742	1.95e-32	143
CAJDSM010000127.1	sp|Q9JLB5|ACH10_RAT	29.520	271	173	4	48698	47925	32	297	4.83e-32	138
CAJDSM010000128.1	sp|A0A2B4RNI3|CGLR2_STYPI	30.466	279	171	7	17404	16580	76	335	9.15e-21	106
CAJDSM010000130.1	sp|Q7TPD0|INT3_MOUSE	38.356	146	37	2	36254	35820	194	287	3.79e-30	96.7
CAJDSM010000130.1	sp|Q7TPD0|INT3_MOUSE	61.765	34	13	0	35709	35608	286	319	3.79e-30	49.3
CAJDSM010000130.1	sp|Q7TPD0|INT3_MOUSE	76.471	17	4	0	35518	35468	318	334	3.79e-30	33.9
CAJDSM010000137.1	sp|P17787|ACHB2_HUMAN	36.879	141	87	1	41101	40685	203	343	4.89e-24	82.8
CAJDSM010000137.1	sp|P17787|ACHB2_HUMAN	37.500	56	35	0	41295	41128	140	195	4.89e-24	56.2
CAJDSM010000138.1	sp|Q05062|CDC42_CAEEL	91.509	106	9	0	44426	44109	1	106	1.77e-56	200
CAJDSM010000138.1	sp|Q05062|CDC42_CAEEL	65.517	87	26	1	36533	36273	80	162	2.41e-28	120
CAJDSM010000141.1	sp|Q92481|AP2B_HUMAN	54.630	108	48	1	1727	2050	354	460	2.16e-39	117
CAJDSM010000141.1	sp|Q92481|AP2B_HUMAN	64.706	51	17	1	1456	1608	312	361	2.16e-39	73.2
CAJDSM010000144.1	sp|O02740|GUC2F_BOVIN	55.556	72	31	1	38093	37881	828	899	1.61e-23	75.9
CAJDSM010000144.1	sp|O02740|GUC2F_BOVIN	67.442	43	14	0	37765	37637	892	934	1.61e-23	62.0
CAJDSM010000145.1	sp|Q7ZWB7|BBS5_DANRE	76.901	342	77	1	44326	43307	1	342	1.42e-173	543
CAJDSM010000157.1	sp|V5NAL9|TLR4_PINIB	26.303	403	282	9	3942	2767	455	853	3.80e-26	124
CAJDSM010000157.1	sp|V5NAL9|TLR4_PINIB	27.638	398	264	12	42292	41153	473	864	1.24e-25	123
CAJDSM010000158.1	sp|P04323|POL3_DROME	36.364	242	147	4	5421	6131	165	404	1.77e-60	144
CAJDSM010000158.1	sp|P04323|POL3_DROME	36.416	173	96	4	6118	6636	400	558	1.77e-60	116
CAJDSM010000160.1	sp|P04323|POL3_DROME	31.667	180	103	5	16613	17113	423	595	5.65e-26	77.0
CAJDSM010000160.1	sp|P04323|POL3_DROME	28.188	149	88	3	16192	16581	264	412	5.65e-26	68.2
CAJDSM010000161.1	sp|P19388|RPAB1_HUMAN	74.468	94	18	1	53494	53757	49	142	2.09e-35	141
CAJDSM010000162.1	sp|Q803I2|ERGI3_DANRE	73.684	76	20	0	32658	32885	153	228	4.56e-31	134
CAJDSM010000163.1	sp|P18700|TBB_STRPU	92.188	256	20	0	47994	48761	20	275	3.90e-163	511
CAJDSM010000165.1	sp|Q922V4|PLRG1_MOUSE	80.769	52	10	0	20077	19922	381	432	3.64e-30	89.4
CAJDSM010000165.1	sp|Q922V4|PLRG1_MOUSE	71.739	46	13	0	20292	20155	338	383	3.64e-30	70.5
CAJDSM010000165.1	sp|Q922V4|PLRG1_MOUSE	71.429	70	20	0	19454	19245	425	494	2.75e-24	116
CAJDSM010000165.1	sp|Q922V4|PLRG1_MOUSE	72.059	68	19	0	20723	20520	277	344	1.04e-23	114
CAJDSM010000167.1	sp|O15440|MRP5_HUMAN	43.293	164	66	1	27032	26541	940	1076	8.02e-21	107
CAJDSM010000168.1	sp|O02228|SC5A7_CAEEL	50.595	168	71	4	53657	54139	373	535	6.30e-40	165
CAJDSM010000170.1	sp|Q96EZ8|MCRS1_HUMAN	76.000	75	18	0	17677	17901	362	436	5.72e-30	132
CAJDSM010000171.1	sp|H9J9M0|CDA1_BOMMO	33.022	321	189	10	20439	19537	172	486	1.27e-46	184
CAJDSM010000172.1	sp|Q9NUV9|GIMA4_HUMAN	37.829	304	170	6	24417	25301	7	300	5.33e-50	187
CAJDSM010000173.1	sp|P20825|POL2_DROME	41.393	244	138	2	1753	2481	384	623	2.32e-42	177
CAJDSM010000175.1	sp|Q15797|SMAD1_HUMAN	95.349	129	6	0	35903	35517	333	461	1.81e-75	266
CAJDSM010000175.1	sp|Q15797|SMAD1_HUMAN	85.333	75	11	0	36935	36711	259	333	8.68e-33	141
CAJDSM010000176.1	sp|O15976|GNAO_MIZYE	98.387	62	1	0	13907	14092	296	357	1.62e-30	131
CAJDSM010000176.1	sp|O15976|GNAO_MIZYE	87.931	58	7	0	5279	5452	103	160	1.30e-23	110
CAJDSM010000176.1	sp|O15976|GNAO_MIZYE	90.909	55	5	0	8369	8533	245	299	1.01e-21	105
CAJDSM010000178.1	sp|Q66II5|T3HPD_XENTR	53.947	152	70	0	8593	9048	17	168	3.97e-49	185
CAJDSM010000181.1	sp|Q8MJ14|GPX1_PIG	62.609	115	43	0	59504	59160	87	201	3.68e-41	157
CAJDSM010000187.1	sp|P54777|PEX6_RAT	83.871	62	10	0	31777	31592	786	847	4.07e-22	111
CAJDSM010000192.1	sp|E1C6Q1|PCH2_CHICK	84.314	51	8	0	1027	875	174	224	1.22e-28	92.0
CAJDSM010000192.1	sp|E1C6Q1|PCH2_CHICK	83.333	36	6	0	779	672	219	254	1.22e-28	62.8
CAJDSM010000194.1	sp|Q5U2N3|PITM1_RAT	37.281	228	110	9	13660	14304	558	765	3.55e-23	114
CAJDSM010000195.1	sp|Q6P8U6|LIPP_MOUSE	39.665	179	75	5	44590	45120	6	153	4.62e-43	122
CAJDSM010000195.1	sp|Q6P8U6|LIPP_MOUSE	38.583	127	32	2	45213	45590	150	231	4.62e-43	81.3
CAJDSM010000198.1	sp|P35858|ALS_HUMAN	27.036	577	353	4	34921	36600	77	602	3.02e-51	199
CAJDSM010000198.1	sp|P35858|ALS_HUMAN	27.846	492	338	3	34873	36309	109	596	6.43e-32	141
CAJDSM010000199.1	sp|O02751|CFDP2_BOVIN	41.026	156	90	1	52218	52685	325	478	1.29e-34	119
CAJDSM010000199.1	sp|O02751|CFDP2_BOVIN	36.364	88	46	4	51940	52182	228	312	1.29e-34	55.8
CAJDSM010000200.1	sp|Q93129|ACTC_BRABE	92.285	337	26	0	27355	28365	39	375	0.0	667
CAJDSM010000200.1	sp|Q93129|ACTC_BRABE	86.866	335	44	0	18981	17977	41	375	0.0	638
CAJDSM010000201.1	sp|Q9NB04|PATJ_DROME	49.306	144	50	4	8974	8579	614	746	6.15e-26	124
CAJDSM010000202.1	sp|Q9DAK2|PACRG_MOUSE	94.340	53	3	0	36759	36601	189	241	1.89e-24	110
CAJDSM010000203.1	sp|Q8CIE6|COPA_MOUSE	84.722	72	10	1	17403	17191	653	724	3.63e-50	124
CAJDSM010000203.1	sp|Q8CIE6|COPA_MOUSE	92.157	51	4	0	17665	17513	610	660	3.63e-50	102
CAJDSM010000203.1	sp|Q8CIE6|COPA_MOUSE	53.571	112	6	1	30768	30433	12	77	1.40e-45	116
CAJDSM010000203.1	sp|Q8CIE6|COPA_MOUSE	85.714	28	4	0	30343	30260	76	103	1.40e-45	58.5
CAJDSM010000203.1	sp|Q8CIE6|COPA_MOUSE	96.000	25	1	0	30174	30100	104	128	1.40e-45	56.6
CAJDSM010000203.1	sp|Q8CIE6|COPA_MOUSE	39.181	171	35	2	24882	24370	334	435	5.87e-40	105
CAJDSM010000203.1	sp|Q8CIE6|COPA_MOUSE	80.851	47	9	0	24262	24122	435	481	5.87e-40	87.0
CAJDSM010000203.1	sp|Q8CIE6|COPA_MOUSE	83.636	55	9	0	7475	7311	1086	1140	7.88e-33	101
CAJDSM010000203.1	sp|Q8CIE6|COPA_MOUSE	73.810	42	11	0	7704	7579	1050	1091	7.88e-33	66.6
CAJDSM010000203.1	sp|Q8CIE6|COPA_MOUSE	78.205	78	17	0	25378	25145	281	358	1.06e-30	139
CAJDSM010000203.1	sp|Q8CIE6|COPA_MOUSE	69.048	84	18	1	11025	10798	904	987	3.87e-27	127
CAJDSM010000203.1	sp|Q8CIE6|COPA_MOUSE	41.566	166	84	4	26952	26488	72	235	2.80e-24	118
CAJDSM010000203.1	sp|Q8CIE6|COPA_MOUSE	45.455	154	14	2	7131	6670	1141	1224	3.45e-24	118
CAJDSM010000205.1	sp|Q96ND8|ZN583_HUMAN	51.969	254	109	4	13507	12758	291	535	2.74e-73	262
CAJDSM010000205.1	sp|Q96ND8|ZN583_HUMAN	47.328	262	125	4	13507	12734	207	459	8.38e-67	238
CAJDSM010000205.1	sp|Q96ND8|ZN583_HUMAN	37.500	40	24	1	12624	12508	496	535	8.38e-67	33.5
CAJDSM010000205.1	sp|Q96ND8|ZN583_HUMAN	75.000	16	4	0	12743	12696	484	499	8.38e-67	30.8
CAJDSM010000205.1	sp|Q96ND8|ZN583_HUMAN	51.724	203	88	2	13363	12758	202	395	8.09e-59	207
CAJDSM010000205.1	sp|Q96ND8|ZN583_HUMAN	43.590	39	21	1	12621	12508	469	507	8.09e-59	34.7
CAJDSM010000205.1	sp|Q96ND8|ZN583_HUMAN	45.161	31	17	0	12755	12663	424	454	8.09e-59	33.9
CAJDSM010000205.1	sp|Q96ND8|ZN583_HUMAN	52.047	171	78	3	13507	13007	375	545	6.40e-43	172
CAJDSM010000205.1	sp|Q96ND8|ZN583_HUMAN	38.021	192	104	2	13291	12734	171	353	8.25e-33	134
CAJDSM010000205.1	sp|Q96ND8|ZN583_HUMAN	40.000	40	23	1	12624	12508	356	395	8.25e-33	33.5
CAJDSM010000208.1	sp|Q5EGE1|ISM1_DANRE	53.191	141	63	2	27071	27484	290	430	3.62e-39	159
CAJDSM010000212.1	sp|Q86GC8|ACES_CULPI	47.737	486	234	7	14697	13261	135	607	2.83e-132	439
CAJDSM010000222.1	sp|H2A0L0|TYRO1_PINMG	35.610	205	114	6	1850	1281	171	372	1.26e-21	107
CAJDSM010000226.1	sp|Q96RK4|BBS4_HUMAN	80.282	71	14	0	36920	37132	218	288	1.53e-29	132
CAJDSM010000232.1	sp|Q0EEE2|PTHD3_MOUSE	30.337	445	292	6	2711	4024	471	904	1.48e-51	205
CAJDSM010000233.1	sp|Q8BL80|RHG22_MOUSE	41.317	167	90	3	59297	58797	200	358	7.70e-31	139
CAJDSM010000240.1	sp|Q868Z9|PPN_DROME	45.404	359	136	11	3	941	1257	1601	2.74e-64	253
CAJDSM010000240.1	sp|Q868Z9|PPN_DROME	43.324	367	148	11	60	1022	1249	1601	3.07e-61	243
CAJDSM010000240.1	sp|Q868Z9|PPN_DROME	42.690	342	138	10	135	1022	1247	1576	2.71e-57	229
CAJDSM010000240.1	sp|Q868Z9|PPN_DROME	42.215	289	113	9	297	1025	1247	1527	1.09e-42	181
CAJDSM010000242.1	sp|Q6NZ22|MET14_DANRE	72.868	129	34	1	19899	19513	276	403	6.42e-53	200
CAJDSM010000249.1	sp|Q9VLS1|KPBB_DROME	67.532	77	25	0	22848	23078	476	552	1.87e-23	115
CAJDSM010000251.1	sp|Q12719|LAC4_TRAVE	29.021	572	265	23	33766	35403	34	490	2.17e-40	164
CAJDSM010000254.1	sp|Q5RFP3|ERAP2_PONAB	49.451	91	46	0	53875	54147	195	285	6.73e-35	99.8
CAJDSM010000254.1	sp|Q5RFP3|ERAP2_PONAB	35.115	131	77	4	53400	53777	64	191	6.73e-35	76.3
CAJDSM010000257.1	sp|Q13077|TRAF1_HUMAN	50.943	106	51	1	18140	17826	308	413	6.78e-27	121
CAJDSM010000261.1	sp|G5EG78|PXDN2_CAEEL	35.000	160	93	4	8988	8521	904	1056	1.00e-29	103
CAJDSM010000261.1	sp|G5EG78|PXDN2_CAEEL	41.071	56	33	0	8408	8241	1067	1122	1.00e-29	53.5
CAJDSM010000268.1	sp|A4IF63|TRIM2_BOVIN	49.198	748	327	10	24243	26450	11	717	0.0	696
CAJDSM010000270.1	sp|Q15637|SF01_HUMAN	79.630	54	11	0	641	802	170	223	2.36e-32	88.6
CAJDSM010000270.1	sp|Q15637|SF01_HUMAN	73.333	45	12	0	424	558	129	173	2.36e-32	77.4
CAJDSM010000273.1	sp|P23128|DDX6_DROME	91.803	61	5	0	27972	27790	292	352	1.22e-26	122
CAJDSM010000273.1	sp|P23128|DDX6_DROME	90.566	53	5	0	27276	27118	352	404	9.59e-23	110
CAJDSM010000277.1	sp|Q62910|SYNJ1_RAT	59.296	199	48	1	17270	17866	71	236	1.59e-64	251
CAJDSM010000278.1	sp|A0A286YDK6|PERC1_MOUSE	36.548	197	104	5	32677	33255	81	260	2.27e-26	117
CAJDSM010000280.1	sp|Q99315|YG31B_YEAST	36.496	137	86	1	24062	24472	633	768	6.28e-23	89.4
CAJDSM010000280.1	sp|Q99315|YG31B_YEAST	25.000	104	71	3	24501	24791	778	881	6.28e-23	45.4
CAJDSM010000283.1	sp|O35841|API5_MOUSE	65.574	61	20	1	32849	32670	316	376	8.29e-22	75.9
CAJDSM010000283.1	sp|O35841|API5_MOUSE	76.471	34	8	0	32560	32459	376	409	8.29e-22	55.8
CAJDSM010000287.1	sp|Q5RCU5|CBR1_PONAB	52.985	268	125	1	29465	28665	10	277	9.99e-91	302
CAJDSM010000287.1	sp|Q5RCU5|CBR1_PONAB	54.478	268	121	1	13675	12875	10	277	4.64e-90	300
CAJDSM010000287.1	sp|Q5RCU5|CBR1_PONAB	47.951	244	125	2	7342	6617	34	277	7.15e-69	239
CAJDSM010000288.1	sp|P52435|RPB11_HUMAN	80.645	62	12	0	8385	8200	48	109	1.47e-25	109
CAJDSM010000295.1	sp|O17320|ACT_CRAGI	97.460	315	7	1	3369	2428	62	376	0.0	640
CAJDSM010000295.1	sp|O17320|ACT_CRAGI	49.191	309	132	9	30794	31675	78	376	8.48e-68	216
CAJDSM010000295.1	sp|O17320|ACT_CRAGI	96.970	33	1	0	30678	30776	43	75	8.48e-68	69.3
CAJDSM010000295.1	sp|O17320|ACT_CRAGI	43.831	308	127	12	30775	31626	75	360	1.25e-46	178
CAJDSM010000295.1	sp|O17320|ACT_CRAGI	45.538	325	148	16	13712	14665	48	350	4.23e-46	177
CAJDSM010000295.1	sp|O17320|ACT_CRAGI	39.815	324	154	13	24404	25327	78	376	2.95e-28	125
CAJDSM010000302.1	sp|P20111|ACTN2_CHICK	94.937	79	4	0	49318	49554	45	123	3.42e-37	161
CAJDSM010000302.1	sp|P20111|ACTN2_CHICK	64.286	84	30	0	57194	57445	295	378	8.26e-26	124
CAJDSM010000309.1	sp|Q6DC64|MET16_DANRE	54.867	113	48	2	12459	12791	1	112	1.18e-27	125
CAJDSM010000311.1	sp|P42345|MTOR_HUMAN	78.873	71	15	0	14873	14661	668	738	1.73e-25	122
CAJDSM010000311.1	sp|P42345|MTOR_HUMAN	64.912	57	20	0	21222	21052	514	570	7.06e-21	68.6
CAJDSM010000311.1	sp|P42345|MTOR_HUMAN	58.140	43	18	0	21472	21344	471	513	7.06e-21	59.3
CAJDSM010000316.1	sp|P20825|POL2_DROME	40.175	229	124	5	1518	862	171	396	3.41e-71	170
CAJDSM010000316.1	sp|P20825|POL2_DROME	39.597	149	76	5	696	250	452	586	3.41e-71	88.6
CAJDSM010000316.1	sp|P20825|POL2_DROME	41.935	62	34	1	875	696	390	451	3.41e-71	58.5
CAJDSM010000317.1	sp|O08810|U5S1_MOUSE	52.542	236	19	3	24011	23304	611	753	6.92e-53	209
CAJDSM010000317.1	sp|O08810|U5S1_MOUSE	88.542	96	11	0	19885	19598	845	940	6.37e-44	181
CAJDSM010000317.1	sp|O08810|U5S1_MOUSE	56.774	155	34	1	27175	26711	353	474	1.22e-38	164
CAJDSM010000318.1	sp|Q63553|SNRK_RAT	79.327	208	37	2	898	1521	9	210	1.05e-98	342
CAJDSM010000320.1	sp|P98195|ATP9B_MOUSE	70.423	71	21	0	25716	25504	1021	1091	5.93e-21	107
CAJDSM010000323.1	sp|Q7L5Y6|DET1_HUMAN	70.398	402	114	2	1807	3000	88	488	1.06e-173	552
CAJDSM010000323.1	sp|Q7L5Y6|DET1_HUMAN	73.418	79	21	0	1234	1470	10	88	5.15e-28	128
CAJDSM010000328.1	sp|Q8C7B8|ZSWM4_MOUSE	50.495	101	50	0	31678	31376	14	114	1.34e-23	116
